link_id , on_street , longitude , latitude
12029-W , CULVER BL , -118.427612 , 33.982002
1284-W , LONG BEACH AV , -118.242821 , 34.003979
1031-W , HILL ST , -118.26638 , 34.031979
7386-S , 8TH ST , -118.295441 , 34.058002
10322-S , DE SOTO AV , -118.588493 , 34.197685
1343-E , BUCKINGHAM RD , -118.34053 , 34.02142
1223-S , HARBOR FWY S/B RAMPS , -118.282059 , 33.960236
11357-N , GLENN ANDERSON FWY W/B RAMPS , -118.29155 , 33.929043
9123-E , CORBIN AV , -118.562492 , 34.274811
5114-N , AIRDROME ST , -118.385544 , 34.048626
2231-E , 6TH ST , -118.246407 , 34.042938
15112-W , SEPULVEDA BL , -118.465813 , 34.193966
8307-E , 3RD ST , -118.273117 , 34.063015
8266-W , CARONDELET ST , -118.280235 , 34.060013
15112-E , SEPULVEDA BL , -118.466576 , 34.193871
15012-E , RINALDI ST , -118.497932 , 34.279217
6308-N , BURBANK BL , -118.466103 , 34.171818
7386-N , 8TH ST , -118.295334 , 34.05748
17170-S , FENTON AV , -118.424179 , 34.31295
1151-N , 23RD ST , -118.268021 , 34.027935
9146-W , SAN FERNANDO MISSION BL , -118.523209 , 34.272186
3113-N , FRANKLIN AV , -118.309212 , 34.105129
14001-N , AVENUE 60 , -118.18425 , 34.105183
11341-W , CENTURY BL , -118.282295 , 33.945583
10246-N , INGOMAR ST , -118.536011 , 34.211842
13023-E , 9TH ST , -118.259605 , 34.044548
15374-N , GAIN ST , -118.406616 , 34.269024
4350-W , MANNING AV , -118.431335 , 34.0527
15182-N , KESTER AV , -118.457382 , 34.193649
4306-S , NEBRASKA AV , -118.443062 , 34.046074
6070-E , FULTON AV , -118.422768 , 34.146557
7399-S , ELMWOOD AV , -118.309235 , 34.078796
8046-N , BARNSDALL AV MAUBERT AV , -118.291725 , 34.098812
10251-N , LINDLEY AV , -118.527252 , 34.20462
12371-E , BENEDICT CANYON DR , -118.433212 , 34.099651
15063-E , SEPULVEDA BL , -118.467995 , 34.239117
4306-N , NEBRASKA AV , -118.44265 , 34.045753
5247-N , 16TH ST , -118.248863 , 34.02623
14085-N , SAN BERNARDINO FWY W/B OFF-RAMP , -118.211876 , 34.055084
9051-N , HATTERAS ST , -118.642937 , 34.175301
5250-S , 15TH ST , -118.239357 , 34.023804
6290-W , MOORPARK ST , -118.40493 , 34.150417
7056-E , 3RD ST , -118.387039 , 34.073566
5030-E , OLYMPIC BL , -118.291893 , 34.052567
5247-W , 16TH ST , -118.248512 , 34.026337
1068-S , 30TH ST , -118.274193 , 34.023582
12029-E , CULVER BL , -118.428741 , 33.982178
11297-N , CRENSHAW BL , -118.330826 , 33.980389
6248-N , RIVERSIDE DR , -118.448639 , 34.15778
15084-E , ROSCOE BL , -118.472992 , 34.221317
13227-S , 59TH PL , -118.265251 , 33.986351
12029-N , CULVER BL , -118.428314 , 33.981705
13227-N , 59TH PL , -118.265137 , 33.985828
2205-W , ALPINE ST NORTH MAIN ST , -118.234978 , 34.061203
15063-N , SEPULVEDA BL , -118.467384 , 34.238903
4101-E , AVIATION BL , -118.378815 , 33.930744
1264-N , CENTRAL AV FIRESTONE BL , -118.256409 , 33.959911
6248-S , RIVERSIDE DR , -118.448769 , 34.158161
6017-E , BURBANK BL , -118.536339 , 34.172291
8084-S , VIN SCULLY AV , -118.24733 , 34.072815
11297-W , CRENSHAW BL , -118.330513 , 33.980659
8084-W , VIN SCULLY AV , -118.24649 , 34.072491
14228-W , AVENUE 45 , -118.20842 , 34.096584
11149-W , 92ND ST , -118.245705 , 33.953293
2205-S , ALPINE ST NORTH MAIN ST , -118.235115 , 34.061546
12362-W , MULHOLLAND DR , -118.460411 , 34.130489
3173-S , IVAR AV , -118.328827 , 34.098244
14108-W , CHICAGO ST , -118.205833 , 34.055984
14183-W , 7TH ST , -118.223862 , 34.034557
2035-S , 2ND ST , -118.247589 , 34.053371
5319-N , JEFFERSON BL , -118.37204 , 34.026318
9195-N , MAYALL ST , -118.571022 , 34.253399
10076-E , TUJUNGA AV , -118.379272 , 34.193905
14228-N , AVENUE 45 , -118.20903 , 34.096294
14134-E , 4TH ST , -118.20369 , 34.036949
6247-N , CAMARILLO ST , -118.457375 , 34.157398
2035-W , 2ND ST , -118.247482 , 34.05299
11297-E , CRENSHAW BL , -118.331177 , 33.980568
14341-N , EAGLE ROCK BL , -118.224571 , 34.122002
17089-N , ANAHEIM ST , -118.265015 , 33.779514
15087-W , ROSCOE BL , -118.467331 , 34.221451
13143-W , MAIN ST , -118.273682 , 34.011192
8386-S , LOCKWOOD AV , -118.286957 , 34.088955
7373-N , 7TH ST , -118.309029 , 34.059425
2118-E , 9TH ST MAIN ST , -118.255203 , 34.041641
13253-S , 51ST ST , -118.256523 , 33.996902
17152-W , PACIFIC COAST HWY , -118.285179 , 33.790989
15219-W , NORDHOFF ST , -118.449852 , 34.235458
4208-S , LE CONTE AV WESTWOOD BL , -118.44548 , 34.063934
8107-N , GRIFFITH PARK BL , -118.27459 , 34.108765
10026-S , FULTON AV , -118.422585 , 34.190559
4025-E , AIRPORT BL , -118.385811 , 33.959763
2035-E , 2ND ST , -118.247925 , 34.053158
8325-E , EAST EDGEWARE RD , -118.254913 , 34.066826
5043-E , COCHRAN AV , -118.351227 , 34.052593
14341-S , EAGLE ROCK BL , -118.224045 , 34.12257
13084-S , 18TH ST , -118.271301 , 34.035664
6190-E , BURBANK BL LANKERSHIM BL , -118.379181 , 34.172104
4296-S , AVENUE OF THE STARS , -118.412605 , 34.055103
4163-E , SALTAIR AV , -118.474854 , 34.061108
13079-E , HOPE ST , -118.267906 , 34.036526
15232-N , VALERIO ST , -118.4487 , 34.20454
11225-N , 46TH ST , -118.308876 , 34.001682
7069-W , 3RD ST , -118.352974 , 34.070339
4394-N , KINROSS AV , -118.448441 , 34.058769
15026-N , SAN FERNANDO MISSION BL , -118.48465 , 34.271606
8120-E , ACADEMY ROAD , -118.247856 , 34.080685
13143-N , MAIN ST , -118.273956 , 34.010864
15026-S , SAN FERNANDO MISSION BL , -118.484756 , 34.272247
10250-W , LINDLEY AV , -118.526962 , 34.208435
6017-W , BURBANK BL , -118.535645 , 34.172394
13143-E , MAIN ST , -118.274315 , 34.011097
15036-W , CHATSWORTH ST , -118.497604 , 34.264774
4234-E , COUNTRY CLUB DR , -118.422379 , 34.06773
4025-S , AIRPORT BL , -118.385574 , 33.960167
6017-S , BURBANK BL , -118.536064 , 34.172615
17039-E , 9TH ST , -118.290344 , 33.736
4329-E , HILGARD AV , -118.439278 , 34.069569
1131-W , WASHINGTON BL BET SAN PEDRO ST , -118.255936 , 34.027164
9244-S , SATICOY ST , -118.614738 , 34.208515
1115-E , VERMONT AV , -118.291702 , 34.003632
11140-N , 88TH PL , -118.273827 , 33.956223
4258-N , BEVERLY GLEN BL , -118.42588 , 34.062096
11309-S , 83RD ST , -118.309059 , 33.96389
14108-S , CHICAGO ST , -118.205956 , 34.056332
4261-S , ASHTON AV , -118.428368 , 34.066071
13079-N , HOPE ST , -118.267792 , 34.036102
6017-N , BURBANK BL , -118.535934 , 34.172104
14282-S , AVENUE 55 , -118.195251 , 34.108433
14161-E , LOS PALOS ST , -118.195641 , 34.018791
10088-W , PENROSE ST , -118.376762 , 34.225342
14282-N , AVENUE 55 , -118.196426 , 34.107746
12166-N , BOWDOIN ST , -118.530609 , 34.045956
4209-W , LE CONTE AV , -118.442154 , 34.063877
14014-S , AVENUE 33 , -118.213692 , 34.083439
1177-S , 83RD ST , -118.278351 , 33.964272
14161-N , LOS PALOS ST , -118.195396 , 34.018547
9075-E , CORBIN AV TOPHAM ST , -118.562508 , 34.184052
6092-N , CAHUENGA BL WEST HOLLYWOOD FWY S/B RAMPS , -118.360725 , 34.134853
10272-E , INDEPENDENCE AV , -118.590897 , 34.228153
10174-W , ENCINO AV , -118.515228 , 34.250366
9124-S , RINALDI ST , -118.556648 , 34.274994
15074-N , PARTHENIA ST , -118.4851 , 34.228092
9355-S , OWENSMOUTH AV , -118.60157 , 34.194019
11038-N , CENTRAL AV , -118.254028 , 33.945412
9269-S , DE SOTO AV , -118.588608 , 34.238461
9026-N , TAMPA AV , -118.553406 , 34.173035
14210-E , AVENUE 57 , -118.194046 , 34.118885
1177-N , 83RD ST , -118.278244 , 33.963959
3179-E , BRONSON AV , -118.318275 , 34.098034
1191-E , FLOWER ST , -118.281212 , 33.982334
13007-W , 8TH ST GARLAND AV , -118.267082 , 34.04969
5149-N , MOTOR AV , -118.403671 , 34.020184
3167-W , LA BREA AV , -118.343857 , 34.098015
3160-N , CRESCENT HEIGHTS BL , -118.365685 , 34.097721
13071-W , BOND ST LA LIVE WY CONVENTION CENTER DR , -118.272202 , 34.041035
17067-N , NAVY WY , -118.251511 , 33.753517
6039-W , NEWCASTLE AV , -118.524139 , 34.164433
6091-W , CAHUENGA BL , -118.361435 , 34.14357
6091-N , CAHUENGA BL , -118.361473 , 34.143158
14354-S , CYPRESS AV , -118.23645 , 34.102768
8227-S , HOOVER ST , -118.284302 , 34.056217
3167-S , LA BREA AV , -118.344261 , 34.098221
5332-E , CENTINELA AV , -118.449097 , 34.022877
11211-N , 190TH ST , -118.309219 , 33.85799
6004-N , VICTORY BL , -118.518372 , 34.186222
4293-W , CENTURY PARK EAST , -118.411682 , 34.05867
13177-W , CENTRAL AV , -118.25618 , 34.003963
12110-W , CAMPUS CENTER DR MILLENNIUM , -118.407555 , 33.979984
11301-N , 108TH ST , -118.308983 , 33.937962
8392-E , BEVERLY BL , -118.292046 , 34.076267
13060-S , PICO BL , -118.276863 , 34.04493
14196-E , CAMULOS ST , -118.210327 , 34.031918
3167-N , LA BREA AV , -118.344086 , 34.097706
10100-S , GLENOAKS BL , -118.362091 , 34.225235
10039-W , BELLAIRE AV , -118.409355 , 34.207054
14215-S , AVENUE 64 , -118.181351 , 34.114712
7319-E , 3RD ST , -118.305565 , 34.068943
2014-N , ALISO ST ARCADIA ST LOS ANGELES ST , -118.239655 , 34.054668
5149-W , MOTOR AV , -118.403748 , 34.020676
11211-E , 190TH ST , -118.309677 , 33.858315
6234-E , CLYBOURN AV , -118.355049 , 34.165104
12110-E , CAMPUS CENTER DR MILLENNIUM , -118.408272 , 33.979523
5212-S , LA BREA AV , -118.351501 , 34.033371
2014-S , ALISO ST ARCADIA ST LOS ANGELES ST , -118.239075 , 34.055504
14215-W , AVENUE 64 , -118.181122 , 34.114346
13022-N , 9TH ST , -118.260529 , 34.044857
14221-S , AVENUE 54 , -118.198189 , 34.109985
3107-E , FRANKLIN AV HOLLYWOOD FWY S/B OFF RAMP , -118.326988 , 34.105251
7061-N , 3RD ST , -118.376411 , 34.073128
17064-S , 25TH ST , -118.292473 , 33.721855
14215-N , AVENUE 64 , -118.181572 , 34.114098
8392-W , BEVERLY BL , -118.291298 , 34.076359
9151-W , CHATSWORTH ST , -118.588264 , 34.264545
15206-W , NORRIS AV , -118.416008 , 34.270603
14221-N , AVENUE 54 , -118.198555 , 34.109703
11091-N , 51ST ST , -118.30011 , 33.996674
8299-S , 4TH ST , -118.257294 , 34.055904
4198-N , OVERLAND AV , -118.423637 , 34.040375
1353-N , COLISEUM ST , -118.335045 , 34.018002
10174-E , ENCINO AV , -118.515732 , 34.250275
9222-S , KITTRIDGE ST , -118.656403 , 34.190517
5310-W , JEFFERSON BL , -118.354492 , 34.025566
7230-E , CAPISTRANO WY LA JOLLA AV , -118.368538 , 34.063717
4043-W , MANCHESTER AV , -118.432343 , 33.959873
6234-N , CLYBOURN AV , -118.354668 , 34.165051
12376-N , FRYMAN RD , -118.390976 , 34.133274
14221-E , AVENUE 54 , -118.198654 , 34.110008
6159-E , COLFAX AV , -118.387939 , 34.179356
14304-W , COLORADO BL , -118.222382 , 34.141918
1384-S , 11TH AV 43RD ST , -118.329559 , 34.005619
12376-S , FRYMAN RD , -118.391762 , 34.134045
11120-W , 4TH AV , -118.321182 , 34.000053
10062-N , LANKERSHIM BL , -118.387733 , 34.208282
14304-N , COLORADO BL , -118.222809 , 34.141338
3144-W , ARGYLE AV , -118.324898 , 34.101688
6234-W , CLYBOURN AV , -118.354622 , 34.165356
1157-S , BROADWAY PL , -118.277321 , 34.011368
1107-E , GRAND AV HILL ST , -118.280235 , 34.011032
5252-N , 15TH ST , -118.230087 , 34.02084
14045-E , LINCOLN PARK AV , -118.203056 , 34.073776
4270-W , CORINTH AV , -118.449379 , 34.046276
5082-W , PICO BL , -118.333084 , 34.04847
6219-N , FULTON AV , -118.422447 , 34.164619
4293-N , CENTURY PARK EAST , -118.41172 , 34.058258
6159-W , COLFAX AV , -118.387512 , 34.179462
7311-N , 2ND ST , -118.300308 , 34.070969
14241-S , AVENUE 26 , -118.222191 , 34.084103
10218-N , KITTRIDGE ST , -118.518478 , 34.189972
12084-S , BRADDOCK DR , -118.414787 , 33.992794
4232-S , BEVERLY GLEN BL , -118.429077 , 34.067127
12046-S , PACIFIC AV , -118.473816 , 33.989578
6004-W , VICTORY BL , -118.517944 , 34.186691
5082-E , PICO BL , -118.334 , 34.048485
17219-N , FOOTHILL BL , -118.276169 , 34.246155
10339-E , JORDAN AV , -118.60305 , 34.200951
13142-S , 41ST PL , -118.274063 , 34.008476
10146-N , RESEDA BL , -118.536034 , 34.246239
6026-E , BALBOA BL , -118.501297 , 34.172176
13199-N , 76TH ST , -118.265121 , 33.970936
12171-E , PALISADES DR , -118.552307 , 34.044289
5176-E , LOYOLA HIGH SCHOOL DWY , -118.29673 , 34.044151
11166-S , 104TH ST , -118.269585 , 33.942158
14241-N , AVENUE 26 , -118.222664 , 34.083626
11332-S , 87TH ST , -118.278297 , 33.95895
7372-E , NEW HAMPSHIRE AV , -118.293365 , 34.061714
10304-E , CANOGA AV SATICOY ST , -118.597733 , 34.208271
11060-E , 182ND ST , -118.29953 , 33.86573
8316-E , 1ST ST 2ND ST BEVERLY BL GLENDALE BL , -118.260208 , 34.061974
4221-S , GLENDON AV LINDBROOK DR , -118.443756 , 34.060089
13199-S , 76TH ST , -118.265228 , 33.971558
11060-N , 182ND ST , -118.299179 , 33.865608
5203-N , NORMANDIE AV , -118.300262 , 34.039703
15089-S , RAYMER ST , -118.483757 , 34.218037
4221-W , GLENDON AV LINDBROOK DR , -118.443031 , 34.060097
13240-S , 54TH ST , -118.270203 , 33.993618
10304-S , CANOGA AV SATICOY ST , -118.597565 , 34.208611
10161-E , LINDLEY AV , -118.527573 , 34.228626
15027-W , GAYNOR AV , -118.480026 , 34.271935
8271-E , COMMONWEALTH AV , -118.286018 , 34.061764
10338-S , OWENSMOUTH AV , -118.601624 , 34.203106
1369-N , MARTIN LUTHER KING JR BL , -118.308876 , 34.010593
14170-S , MONTEREY RD , -118.190277 , 34.093979
14170-N , MONTEREY RD , -118.190033 , 34.093334
12046-E , PACIFIC AV , -118.473839 , 33.989216
13044-W , 11TH ST , -118.263832 , 34.042831
1097-S , 39TH ST , -118.291595 , 34.015686
5238-N , PORTER ST , -118.229866 , 34.026321
14072-S , ALHAMBRA AV EASTERN AV , -118.179329 , 34.066814
14170-W , MONTEREY RD , -118.189789 , 34.0937
7335-W , 6TH ST , -118.318268 , 34.063541
7350-W , 6TH ST , -118.295128 , 34.063652
3118-W , FRANKLIN AV , -118.339928 , 34.104172
5238-S , PORTER ST , -118.229996 , 34.026962
11284-N , 88TH ST , -118.286926 , 33.957764
12363-N , BEVERLY GLEN BL , -118.445671 , 34.123116
15089-E , RAYMER ST , -118.484093 , 34.217701
3179-W , BRONSON AV , -118.317589 , 34.098068
10220-E , LOUISE AV , -118.510223 , 34.193829
10338-N , OWENSMOUTH AV , -118.601509 , 34.202694
10294-E , ROSCOE BL , -118.6063 , 34.219574
14121-N , CESAR E CHAVEZ AV , -118.200539 , 34.04327
13031-N , FIGUEROA ST , -118.264244 , 34.044621
13191-N , 83RD ST , -118.273827 , 33.963467
9092-W , TOPHAM ST VICTORY BL , -118.567474 , 34.186153
10196-N , HAYVENHURST AV , -118.493599 , 34.250023
13164-S , MAIN ST , -118.274055 , 34.004097
13164-W , MAIN ST , -118.273682 , 34.003876
10098-E , DORA ST GLENOAKS BL , -118.367088 , 34.230408
10279-W , CORBIN AV NORDHOFF ST , -118.56189 , 34.231995
4232-N , BEVERLY GLEN BL , -118.428673 , 34.066628
13191-S , 83RD ST , -118.273933 , 33.964439
17135-S , LOMITA BL MAIN ST , -118.275436 , 33.798992
15219-E , NORDHOFF ST , -118.450645 , 34.235363
10196-S , HAYVENHURST AV , -118.493706 , 34.250523
2075-E , 6TH ST , -118.253281 , 34.047394
10098-S , DORA ST GLENOAKS BL , -118.366669 , 34.230648
8062-S , HILLHURST AV , -118.287468 , 34.103867
7379-E , 8TH ST , -118.309372 , 34.057987
5203-E , NORMANDIE AV , -118.300522 , 34.039944
11104-W , DENKER AV , -118.304291 , 33.982403
14121-E , CESAR E CHAVEZ AV , -118.200722 , 34.043652
9149-W , CHATSWORTH ST , -118.601433 , 34.264534
8338-E , ALVARADO ST , -118.267479 , 34.071785
12024-N , BROOKS AV LAKE ST , -118.462265 , 33.998688
17135-W , LOMITA BL MAIN ST , -118.274826 , 33.798714
9039-S , BURBANK BL , -118.60585 , 34.172222
15219-N , NORDHOFF ST , -118.450195 , 34.235062
10090-N , SAN FERNANDO RD , -118.369194 , 34.218788
4053-N , 89TH ST , -118.396164 , 33.955711
10294-S , ROSCOE BL , -118.605995 , 34.219978
5029-W , CATALINA ST , -118.294495 , 34.052708
8293-N , 6TH ST , -118.288376 , 34.063446
9039-N , BURBANK BL , -118.60569 , 34.1717
4315-S , BARRINGTON AV , -118.445923 , 34.031815
2026-S , 1ST ST , -118.249687 , 34.056652
13066-E , FLOWER ST , -118.267166 , 34.040096
8338-S , ALVARADO ST , -118.267067 , 34.071861
10098-N , DORA ST GLENOAKS BL , -118.366325 , 34.229137
4315-N , BARRINGTON AV , -118.445503 , 34.031422
15080-W , ROSCOE BL , -118.483276 , 34.22139
10281-N , PARTHENIA ST , -118.553535 , 34.228016
6196-N , CHANDLER BL , -118.431183 , 34.168133
10339-W , JORDAN AV , -118.602554 , 34.201115
2026-W , 1ST ST , -118.24955 , 34.056248
10196-E , HAYVENHURST AV , -118.493904 , 34.250164
15076-E , LANGDON AV , -118.470024 , 34.228233
11180-S , 118TH ST , -118.278305 , 33.926674
10098-W , DORA ST GLENOAKS BL , -118.365891 , 34.229374
8293-W , 6TH ST , -118.288094 , 34.063747
17148-E , R ST , -118.275696 , 33.796883
14069-W , VALLEY BL , -118.189896 , 34.063244
12051-S , MAIN ST , -118.478035 , 33.99638
4173-E , CHURCH LN OVADA PL , -118.468506 , 34.075409
15223-N , CHASE ST , -118.448715 , 34.224472
8293-S , 6TH ST , -118.288483 , 34.064014
5323-W , HOLDREGE AV , -118.377716 , 34.021351
10037-N , COLDWATER CANYON AV , -118.41375 , 34.193771
11224-W , FIGUEROA ST , -118.282227 , 33.881901
15005-N , BALBOA BL , -118.502457 , 34.307178
17102-S , FIGUEROA ST , -118.280846 , 33.786228
5193-W , WASHINGTON BL , -118.336967 , 34.039886
8107-E , GRIFFITH PARK BL , -118.27504 , 34.108749
5007-W , FAIRFAX AV OLYMPIC BL , -118.36393 , 34.058659
11310-S , 79TH ST , -118.309067 , 33.967518
11247-S , EL SEGUNDO BL , -118.286148 , 33.916733
10220-S , LOUISE AV , -118.509865 , 34.194191
10195-S , HAYVENHURST AV , -118.493683 , 34.254086
17148-N , R ST , -118.275192 , 33.796654
6222-W , MAGNOLIA BL , -118.404945 , 34.164928
6196-E , CHANDLER BL , -118.431427 , 34.16832
9311-S , MARILLA ST , -118.601738 , 34.247871
4158-S , BARRINGTON AV , -118.446846 , 34.03299
9137-E , PORTER RANCH DR , -118.570107 , 34.273918
14050-W , LONG BEACH FWY RAMPS , -118.160454 , 34.075356
17148-S , R ST , -118.27533 , 33.797306
10281-S , PARTHENIA ST , -118.553543 , 34.22855
14121-W , CESAR E CHAVEZ AV , -118.199982 , 34.043415
15044-E , HAYVENHURST AV , -118.49379 , 34.261028
5335-S , BARRINGTON AV , -118.441254 , 34.025879
818604 , 215 , -117.279352 , 33.906854
827780 , 15 , -117.142004 , 33.484853
827577 , 10 , -116.267842 , 33.750166
820849 , 10 , -117.169866 , 34.05777
827686 , 210 , -117.352248 , 34.135099
827211 , 15 , -117.431922 , 34.242195
827223 , 15 , -117.441068 , 34.248825
827561 , 10 , -116.26954 , 33.75003
827506 , 215 , -117.288995 , 33.927924
827502 , 215 , -117.266186 , 33.87821
827501 , 215 , -117.266551 , 33.87814
827241 , 15 , -117.510174 , 34.124205
827519 , 215 , -117.289724 , 33.933424
818550 , 10 , -117.50253 , 34.065628
827314 , 15 , -117.528479 , 33.830294
827222 , 15 , -117.441368 , 34.248523
827738 , 210 , -117.260688 , 34.143839
818199 , 10 , -117.169565 , 34.058016
825365 , 40 , -116.798278 , 34.840688
827311 , 15 , -117.529036 , 33.830078
827805 , 15 , -117.139787 , 33.477386
827490 , 91 , -117.520302 , 33.885082
827296 , 15 , -117.535078 , 33.841586
810862 , 10 , -117.532159 , 34.067252
1204306 , 5 , -117.644558 , 33.453296
811113 , 15 , -117.550095 , 33.991596
825452 , 15 , -117.415739 , 34.382553
717813 , SR-101 , -118.468362 , 34.1502
810835 , 60 , -117.534019 , 34.018072
151416 , GLENOAKS BL , -118.421881 , 34.282537
100735 , SATICOY ST , -118.572737 , 34.208464
170993 , PACIFIC COAST HWY , -118.286144 , 33.791051
30040 , HOLLYWOOD BL , -118.312777 , 34.101767
90897 , ROSCOE BL , -118.646884 , 34.219352
12783 , LEIMERT BL , -118.327155 , 34.008495
12487 , 32ND ST , -118.28498 , 34.025713
131126 , 75TH ST , -118.274824 , 33.971669
130699 , 11TH ST CHICK HEARN CT , -118.266431 , 34.0435
131389 , UNION AV , -118.281876 , 34.03897
30046 , HAWTHORN AV , -118.33963 , 34.100191
140868 , 4TH ST CUMMINGS ST , -118.217939 , 34.043056
10982 , 6TH AV , -118.324832 , 34.003743
131382 , GRAND AV BET 23RD ST , -118.270772 , 34.030286
822671 , 10 , -115.843134 , 33.662667
822685 , 10 , -115.759519 , 33.659907
801457 , 91 , -117.60243 , 33.880172
825363 , 40 , -115.674006 , 34.751639
827210 , 15 , -117.432355 , 34.242004
818605 , 215 , -117.27902 , 33.907017
826133 , 62 , -115.219661 , 34.046538
808586 , 15 , -117.417189 , 34.199708
827261 , 15 , -117.510946 , 34.124137
15045-N , BALBOA BL , -118.502274 , 34.257206
17007-W , FRONT ST , -118.286667 , 33.751331
5392-E , 3RD AV , -118.320213 , 34.039845
15010-S , BALBOA BL , -118.502136 , 34.284393
9282-S , PLUMMER ST , -118.553635 , 34.243031
12180-W , ALLENFORD AV , -118.497139 , 34.05563
1376-E , ANGELES VISTA BL SANTA ROSALIA DR , -118.337662 , 34.00721
10070-E , BECK AV , -118.383598 , 34.193893
15093-N , SATICOY ST , -118.48362 , 34.208157
17006-W , GAFFEY ST HARBOR FWY S/B RAMPS , -118.292496 , 33.752892
3102-S , HIGHLAND AV , -118.336426 , 34.110104
14256-W , AVENUE 56 , -118.194427 , 34.11034
11182-S , 111TH ST , -118.239098 , 33.934525
14103-W , BREED ST , -118.208504 , 34.047176
1149-E , 36TH PL BROADWAY PL , -118.274178 , 34.016117
17006-N , GAFFEY ST HARBOR FWY S/B RAMPS , -118.293266 , 33.752529
14256-N , AVENUE 56 , -118.194595 , 34.109562
9022-W , OAKDALE AV , -118.565613 , 34.172337
4314-N , BUNDY DR , -118.450027 , 34.029167
3102-N , HIGHLAND AV , -118.336151 , 34.109695
14010-W , HUNTINGTON DR NORTH HUNTINGTON DR SOUTH , -118.170387 , 34.089409
1014-W , 17TH ST , -118.262901 , 34.032761
7246-W , SYCAMORE AV , -118.342659 , 34.062252
17006-S , GAFFEY ST HARBOR FWY S/B RAMPS , -118.292786 , 33.753269
6019-E , BURBANK BL , -118.527596 , 34.172226
14256-S , AVENUE 56 , -118.195328 , 34.110443
8275-E , VERMONT AV , -118.292046 , 34.061794
14123-E , 4TH ST , -118.214546 , 34.041801
15156-W , KESTER AV , -118.457001 , 34.228325
14010-E , HUNTINGTON DR NORTH HUNTINGTON DR SOUTH , -118.171059 , 34.089039
15241-E , KEWEN AV , -118.427383 , 34.262184
15349-E , LAUREL CANYON BL , -118.404022 , 34.231693
15023-N , RUFFNER AV , -118.497726 , 34.271725
4240-S , BARRINGTON AV , -118.467331 , 34.055096
8275-N , VERMONT AV , -118.291672 , 34.061478
5032-W , ELDEN AV , -118.287483 , 34.052471
10104-S , GLENOAKS BL GOLDEN STATE FWY N/B RAMPS HOLLYWOOD W , -118.348625 , 34.213223
